Empreendimento;Unidade;Tipo;Área Privativa (m²);Situação;Valor VGV;Valor m²;Chave
BAL HARBOUR;Apto. 1001;3S;165.29;Bloqueada; 3,499,017 ;21,169;BAL HARBOURApto. 1001
BAL HARBOUR;Apto. 1204;3S;115.54;Bloqueada; 1,993,917 ;17,257;BAL HARBOURApto. 1204
BAL HARBOUR;Apto. 1401;3S;165.29;Bloqueada; 3,698,791 ;22,378;BAL HARBOURApto. 1401
BAL HARBOUR;Apto. 1701;2S;165.29;Bloqueada; 3,807,708 ;23,037;BAL HARBOURApto. 1701
BAL HARBOUR;Apto. 1704;3S;115.54;Bloqueada; 2,099,372 ;18,17;BAL HARBOURApto. 1704
BAL HARBOUR;Apto. 1803;3S;129.68;Bloqueada; 2,740,658 ;21,134;BAL HARBOURApto. 1803
BAL HARBOUR;Apto. 1903;3S;129.68;Bloqueada; 2,815,451 ;21,711;BAL HARBOURApto. 1903
BAL HARBOUR;Apto. 2104;3S;115.54;Bloqueada; 2,152,006 ;18,626;BAL HARBOURApto. 2104
BAL HARBOUR;Apto. 802;3S;144.61;Bloqueada; 2,924,698 ;20,225;BAL HARBOURApto. 802
BAL HARBOUR;Apto. 804;2S;115.54;Bloqueada; 1,941,284 ;16,802;BAL HARBOURApto. 804
BAL HARBOUR;Sala Com. 01;2S;41.34;Bloqueada; 1,084,588 ;26,236;BAL HARBOURSala Com. 01
BAL HARBOUR;Sala Com. 02;3S;63.27;Bloqueada; 1,084,588 ;17,142;BAL HARBOURSala Com. 02
BAL HARBOUR;Sala Com. 03;3S;71.73;Bloqueada; 1,084,588 ;15,12;BAL HARBOURSala Com. 03
BAL HARBOUR;Sala Com. 04;3S;72.53;Bloqueada; 1,084,588 ;14,954;BAL HARBOURSala Com. 04
BAL HARBOUR;Sala Com. 05;2S;75.86;Bloqueada; 1,084,588 ;14,297;BAL HARBOURSala Com. 05
BAL HARBOUR;Sala Com. 06;3S;33.01;Bloqueada; 1,084,588 ;32,856;BAL HARBOURSala Com. 06
BLUE COAST;Apartamento 603;3S;131.52;Bloqueada; 2,253,246 ;17,132;BLUE COASTApartamento 603
DESTIN BEACH;Apto. 1003;3S;82.11;Bloqueada; 1,300,060 ;15,833;DESTIN BEACHApto. 1003
DESTIN BEACH;Apto. 1004;3S;84.84;Bloqueada; 1,401,373 ;16,518;DESTIN BEACHApto. 1004
DESTIN BEACH;Apto. 1005;3S;80.97;Bloqueada; 1,183,261 ;14,614;DESTIN BEACHApto. 1005
DESTIN BEACH;Apto. 1201;3S;130.32;Bloqueada; 2,258,561 ;17,331;DESTIN BEACHApto. 1201
DESTIN BEACH;Apto. 1202;3S;130.34;Bloqueada; 2,482,010 ;19,043;DESTIN BEACHApto. 1202
DESTIN BEACH;Apto. 1203;2S;82.11;Bloqueada; 1,317,629 ;16,047;DESTIN BEACHApto. 1203
DESTIN BEACH;Apto. 1204;3S;84.84;Bloqueada; 1,419,526 ;16,732;DESTIN BEACHApto. 1204
DESTIN BEACH;Apto. 1205;2S;80.97;Bloqueada; 1,200,586 ;14,828;DESTIN BEACHApto. 1205
DESTIN BEACH;Apto. 1206;2S;113.58;Bloqueada; 1,774,028 ;15,619;DESTIN BEACHApto. 1206
DESTIN BEACH;Apto. 1207;3S;82.02;Bloqueada; 1,189,831 ;14,507;DESTIN BEACHApto. 1207
DESTIN BEACH;Apto. 1302;3S;130.34;Bloqueada; 2,495,954 ;19,15;DESTIN BEACHApto. 1302
DESTIN BEACH;Apto. 1304;3S;84.84;Bloqueada; 1,428,602 ;16,839;DESTIN BEACHApto. 1304
DESTIN BEACH;Apto. 1405;3S;80.97;Bloqueada; 1,217,910 ;15,041;DESTIN BEACHApto. 1405
DESTIN BEACH;Apto. 1502;3S;130.34;Bloqueada; -   ; -   ;DESTIN BEACHApto. 1502
DESTIN BEACH;Apto. 1602;3S;130.34;Bloqueada; 2,719,056 ;20,861;DESTIN BEACHApto. 1602
DESTIN BEACH;Apto. 1604;3S;84.84;Bloqueada; 1,573,822 ;18,55;DESTIN BEACHApto. 1604
DESTIN BEACH;Apto. 1605;3S;80.97;Bloqueada; 1,252,559 ;15,469;DESTIN BEACHApto. 1605
DESTIN BEACH;Apto. 1606;Garden;113.58;Bloqueada; 1,883,386 ;16,582;DESTIN BEACHApto. 1606
DESTIN BEACH;Apto. 1807;2S;82.02;Bloqueada; 1,303,900 ;15,897;DESTIN BEACHApto. 1807
DESTIN BEACH;Apto. 1901;3S;130.32;Bloqueada; 2,579,221 ;19,791;DESTIN BEACHApto. 1901
DESTIN BEACH;Apto. 1902;3S;130.34;Bloqueada; 2,802,719 ;21,503;DESTIN BEACHApto. 1902
DESTIN BEACH;Apto. 1903;3S;82.11;Bloqueada; 1,449,392 ;17,652;DESTIN BEACHApto. 1903
DESTIN BEACH;Apto. 1904;2S;84.84;Bloqueada; 1,628,279 ;19,192;DESTIN BEACHApto. 1904
DESTIN BEACH;Apto. 2201;3S;130.32;Bloqueada; 2,662,872 ;20,433;DESTIN BEACHApto. 2201
DESTIN BEACH;Apto. 2202;3S;130.34;Bloqueada; 2,886,382 ;22,145;DESTIN BEACHApto. 2202
DESTIN BEACH;Apto. 2203;2S;82.11;Bloqueada; 1,502,097 ;18,294;DESTIN BEACHApto. 2203
DESTIN BEACH;Apto. 2204;3S;84.84;Bloqueada; 1,682,737 ;19,834;DESTIN BEACHApto. 2204
DESTIN BEACH;Apto. 2205;2S;80.97;Bloqueada; 1,356,506 ;16,753;DESTIN BEACHApto. 2205
DESTIN BEACH;Apto. 2206;3S;113.58;Bloqueada; 2,029,197 ;17,866;DESTIN BEACHApto. 2206
DESTIN BEACH;Apto. 2207;3S;82.02;Bloqueada; 1,374,097 ;16,753;DESTIN BEACHApto. 2207
DESTIN BEACH;Apto. 2401;3S;130.32;Bloqueada; 2,718,639 ;20,861;DESTIN BEACHApto. 2401
DESTIN BEACH;Apto. 2402;2S;130.34;Bloqueada; 2,942,158 ;22,573;DESTIN BEACHApto. 2402
DESTIN BEACH;Apto. 2404;2S;84.84;Bloqueada; 1,719,042 ;20,262;DESTIN BEACHApto. 2404
DESTIN BEACH;Apto. 603;2S;82.11;Bloqueada; -   ; -   ;DESTIN BEACHApto. 603
DESTIN BEACH;Apto. 702;2S;130.34;Bloqueada; 2,412,291 ;18,508;DESTIN BEACHApto. 702
DESTIN BEACH;Apto. 805;4S;80.97;Bloqueada; 1,165,937 ;14,4;DESTIN BEACHApto. 805
DESTIN BEACH;Apto. 901;2S;130.32;Bloqueada; 2,216,736 ;17,01;DESTIN BEACHApto. 901
DESTIN BEACH;Apto. 902;2S;130.34;Bloqueada; 2,440,178 ;18,722;DESTIN BEACHApto. 902
DESTIN BEACH;Apto. 904;2S;84.84;Bloqueada; 1,392,297 ;16,411;DESTIN BEACHApto. 904
DOLPHIN BAY;Sala Comercial;2S;52.27;Bloqueada; -   ; -   ;DOLPHIN BAYSala Comercial
EMERALD COAST;Apto. 1003;Decorado;125.54;Bloqueada; 2,094,004 ;16,68;EMERALD COASTApto. 1003
EMERALD COAST;Apto. 1403;Decorado;125.54;Bloqueada; 2,162,742 ;17,228;EMERALD COASTApto. 1403
EMERALD COAST;Apto. 1503;Decorado;125.54;Bloqueada; 2,177,109 ;17,342;EMERALD COASTApto. 1503
EMERALD COAST;Apto. 1802;Sala;145.28;Bloqueada; 2,952,443 ;20,322;EMERALD COASTApto. 1802
EMERALD COAST;Apto. 1803;Sala;125.54;Bloqueada; 2,220,211 ;17,685;EMERALD COASTApto. 1803
EMERALD COAST;Apto. 2202;Sala;145.28;Bloqueada; 3,194,793 ;21,991;EMERALD COASTApto. 2202
EMERALD COAST;Apto. 2203;Sala;125.54;Bloqueada; 2,320,988 ;18,488;EMERALD COASTApto. 2203
EMERALD COAST;Apto. 2301;Sala;147.13;Bloqueada; 3,290,903 ;22,367;EMERALD COASTApto. 2301
EMERALD COAST;Apto. 2302;Sala;145.28;Bloqueada; 3,246,918 ;22,349;EMERALD COASTApto. 2302
EMERALD COAST;Apto. 2501;Sala;147.13;Bloqueada; 3,498,201 ;23,776;EMERALD COASTApto. 2501
EMERALD COAST;Apto. 601;Síndico;147.13;Bloqueada; 2,665,377 ;18,116;EMERALD COASTApto. 601
EMERALD COAST;Apto. 703;Síndico;125.54;Bloqueada; 2,017,492 ;16,071;EMERALD COASTApto. 703
EMERALD COAST;Apto. 903;Síndico;125.54;Bloqueada; 2,051,443 ;16,341;EMERALD COASTApto. 903
FORT MYERS;Sala Com. 01;Síndico;180.635;Bloqueada; -   ; -   ;FORT MYERSSala Com. 01
FORT MYERS;Sala Com. 02;Síndico;111.545;Bloqueada; -   ; -   ;FORT MYERSSala Com. 02
FORT MYERS;Sala Com. 03;Síndico;90.635;Bloqueada; -   ; -   ;FORT MYERSSala Com. 03
FORT MYERS;Sala Com. 04;Síndico;98.365;Bloqueada; -   ; -   ;FORT MYERSSala Com. 04
FORT MYERS;Tipo - Apto. 1005;Síndico;85.24;Bloqueada; 1,110,172 ;13,024;FORT MYERSTipo - Apto. 1005
FORT MYERS;Tipo - Apto. 1503;Síndico;124.25;Bloqueada; 2,203,158 ;17,732;FORT MYERSTipo - Apto. 1503
FORT MYERS;Tipo - Apto. 1905;Síndico;85.24;Bloqueada; 1,186,471 ;13,919;FORT MYERSTipo - Apto. 1905
FORT MYERS;Tipo - Apto. 2204;Box;85.88;Bloqueada; 1,321,294 ;15,385;FORT MYERSTipo - Apto. 2204
FORT MYERS;Tipo - Apto. 3104;Box;85.88;Bloqueada; 1,388,295 ;16,166;FORT MYERSTipo - Apto. 3104
KEY WEST;Apto 1102;Vaga;122.96;Bloqueada; -   ; -   ;KEY WESTApto 1102
KEY WEST;Apto 1602;Vaga;122.96;Bloqueada; -   ; -   ;KEY WESTApto 1602
OCEAN PARK;Apto 1005 S;Vaga;80.91;Bloqueada; 1,304,559 ;16,124;OCEAN PARKApto 1005 S
OCEAN PARK;Apto 1205 S;Vaga;80.91;Bloqueada; 1,142,738 ;14,124;OCEAN PARKApto 1205 S
OCEAN PARK;Sala Com. 06;Vaga;82.69;Bloqueada; 2,338,150 ;28,276;OCEAN PARKSala Com. 06
PARADISE BAY;Apto 1801;Vaga;123.48;Bloqueada; 2,445,009 ;19,801;PARADISE BAYApto 1801
ROYAL BAY;Apto. 3502;Vaga;252.81;Bloqueada; 4,951,700 ;19,587;ROYAL BAYApto. 3502
ROYAL BAY;Apto. 4001;Vaga;259.47;Bloqueada; 5,647,578 ;21,766;ROYAL BAYApto. 4001
ROYAL BAY;Apto. 4003;Vaga;260.03;Bloqueada; 5,595,802 ;21,52;ROYAL BAYApto. 4003
ROYAL BAY;Apto. 901;Vaga;191.67;Bloqueada; 3,479,710 ;18,155;ROYAL BAYApto. 901
BAL HARBOUR;Apto. 1101;Vaga;165.29;Disponível; 3,549,125 ;21,472;BAL HARBOURApto. 1101
BAL HARBOUR;Apto. 1301;Vaga;165.29;Disponível; 3,599,466 ;21,777;BAL HARBOURApto. 1301
BAL HARBOUR;Apto. 1304;2S;115.54;Disponível; 2,007,076 ;17,371;BAL HARBOURApto. 1304
BAL HARBOUR;Apto. 1404;Sala;115.54;Disponível; 2,020,234 ;17,485;BAL HARBOURApto. 1404
BAL HARBOUR;Apto. 1501;2S;165.29;Disponível; 3,720,875 ;22,511;BAL HARBOURApto. 1501
BAL HARBOUR;Apto. 1802;2S;144.61;Disponível; 3,195,106 ;22,095;BAL HARBOURApto. 1802
BAL HARBOUR;Apto. 1804;2S;115.54;Disponível; 2,112,531 ;18,284;BAL HARBOURApto. 1804
BAL HARBOUR;Apto. 1901;2S;165.29;Disponível; 3,888,959 ;23,528;BAL HARBOURApto. 1901
BAL HARBOUR;Apto. 1904;2S;115.54;Disponível; 2,125,689 ;18,398;BAL HARBOURApto. 1904
BAL HARBOUR;Apto. 2004;2S;115.54;Disponível; 2,138,847 ;18,512;BAL HARBOURApto. 2004
BAL HARBOUR;Apto. 2103;2S;129.68;Disponível; 2,970,277 ;22,905;BAL HARBOURApto. 2103
BAL HARBOUR;Apto. 2203;2S;129.68;Disponível; 3,019,543 ;23,285;BAL HARBOURApto. 2203
BAL HARBOUR;Apto. 2204;2S;115.54;Disponível; 2,204,827 ;19,083;BAL HARBOURApto. 2204
BAL HARBOUR;Apto. 2301;2S;298.08;Disponível; 7,437,758 ;24,952;BAL HARBOURApto. 2301
BAL HARBOUR;Apto. 2302;2S;144.61;Disponível; 3,513,783 ;24,298;BAL HARBOURApto. 2302
BAL HARBOUR;Apto. 2303;2S;129.74;Disponível; 3,070,228 ;23,664;BAL HARBOURApto. 2303
BAL HARBOUR;Apto. 2401;2S;298.08;Disponível; 7,555,565 ;25,347;BAL HARBOURApto. 2401
BAL HARBOUR;Apto. 2501;2S;298.08;Disponível; 7,839,269 ;26,299;BAL HARBOURApto. 2501
BAL HARBOUR;Apto. 2502;2S;277.29;Disponível; 7,354,837 ;26,524;BAL HARBOURApto. 2502
BAL HARBOUR;Apto. 2503;2S;271.74;Disponível; 7,207,629 ;26,524;BAL HARBOURApto. 2503
BAL HARBOUR;Apto. 601;2S;167.46;Disponível; 3,298,220 ;19,696;BAL HARBOURApto. 601
BAL HARBOUR;Apto. 603;2S;146.22;Disponível; 2,474,971 ;16,926;BAL HARBOURApto. 603
BAL HARBOUR;Apto. 604;2S;155.45;Disponível; 2,131,158 ;13,71;BAL HARBOURApto. 604
BAL HARBOUR;Apto. 701;2S;165.29;Disponível; 3,298,161 ;19,954;BAL HARBOURApto. 701
BAL HARBOUR;Apto. 702;2S;144.61;Disponível; 2,886,882 ;19,963;BAL HARBOURApto. 702
BAL HARBOUR;Apto. 704;2S;115.54;Disponível; 1,917,805 ;16,599;BAL HARBOURApto. 704
BAL HARBOUR;Apto. 801;2S;165.29;Disponível; 3,340,842 ;20,212;BAL HARBOURApto. 801
BAL HARBOUR;Apto. 901;2S;165.29;Disponível; 3,427,655 ;20,737;BAL HARBOURApto. 901
BAL HARBOUR;Apto. 904;2S;115.54;Disponível; 1,954,442 ;16,916;BAL HARBOURApto. 904
BLUE COAST;Apartamento 503;2S;228.12;Disponível; 2,626,076 ;11,512;BLUE COASTApartamento 503
DESTIN BEACH;Apto. 1001;2S;130.32;Disponível; 2,230,678 ;17,117;DESTIN BEACHApto. 1001
DESTIN BEACH;Apto. 1002;2S;130.34;Disponível; 2,454,122 ;18,829;DESTIN BEACHApto. 1002
DESTIN BEACH;Apto. 1006;2S;113.58;Disponível; 1,749,726 ;15,405;DESTIN BEACHApto. 1006
DESTIN BEACH;Apto. 1007;2S;82.02;Disponível; 1,172,282 ;14,293;DESTIN BEACHApto. 1007
DESTIN BEACH;Apto. 1101;2S;130.32;Disponível; 2,244,620 ;17,224;DESTIN BEACHApto. 1101
DESTIN BEACH;Apto. 1102;2S;130.34;Disponível; 2,468,066 ;18,936;DESTIN BEACHApto. 1102
DESTIN BEACH;Apto. 1103;2S;82.11;Disponível; 1,308,845 ;15,94;DESTIN BEACHApto. 1103
DESTIN BEACH;Apto. 1104;2S;84.84;Disponível; 1,410,449 ;16,625;DESTIN BEACHApto. 1104
DESTIN BEACH;Apto. 1105;2S;80.97;Disponível; 1,191,923 ;14,721;DESTIN BEACHApto. 1105
DESTIN BEACH;Apto. 1106;Garden;113.58;Disponível; 1,761,877 ;15,512;DESTIN BEACHApto. 1106
DESTIN BEACH;Apto. 1107;2S;82.02;Disponível; 1,181,056 ;14,4;DESTIN BEACHApto. 1107
DESTIN BEACH;Apto. 1301;2S;130.32;Disponível; 2,272,503 ;17,438;DESTIN BEACHApto. 1301
DESTIN BEACH;Apto. 1303;2S;82.11;Disponível; 1,326,413 ;16,154;DESTIN BEACHApto. 1303
DESTIN BEACH;Apto. 1305;2S;80.97;Disponível; 1,209,248 ;14,935;DESTIN BEACHApto. 1305
DESTIN BEACH;Apto. 1306;2S;113.58;Disponível; 1,786,179 ;15,726;DESTIN BEACHApto. 1306
DESTIN BEACH;Apto. 1307;2S;82.02;Disponível; 1,198,605 ;14,614;DESTIN BEACHApto. 1307
DESTIN BEACH;Apto. 1401;2S;130.32;Disponível; 2,286,445 ;17,545;DESTIN BEACHApto. 1401
DESTIN BEACH;Apto. 1402;2S;130.34;Disponível; 2,509,898 ;19,257;DESTIN BEACHApto. 1402
DESTIN BEACH;Apto. 1403;2S;82.11;Disponível; 1,335,197 ;16,261;DESTIN BEACHApto. 1403
DESTIN BEACH;Apto. 1404;2S;84.84;Disponível; 1,437,678 ;16,946;DESTIN BEACHApto. 1404
DESTIN BEACH;Apto. 1406;2S;113.58;Disponível; 1,798,330 ;15,833;DESTIN BEACHApto. 1406
DESTIN BEACH;Apto. 1407;3S;82.02;Disponível; 1,207,380 ;14,721;DESTIN BEACHApto. 1407
DESTIN BEACH;Apto. 1501;2S;130.32;Disponível; 2,425,862 ;18,615;DESTIN BEACHApto. 1501
DESTIN BEACH;Apto. 1503;2S;82.11;Disponível; 1,379,118 ;16,796;DESTIN BEACHApto. 1503
DESTIN BEACH;Apto. 1504;Sala;84.84;Disponível; 1,528,441 ;18,016;DESTIN BEACHApto. 1504
DESTIN BEACH;Apto. 1505;Sala;80.97;Disponível; 1,235,235 ;15,255;DESTIN BEACHApto. 1505
DESTIN BEACH;Apto. 1506;2S;113.58;Disponível; 1,859,084 ;16,368;DESTIN BEACHApto. 1506
DESTIN BEACH;Apto. 1507;2S;82.02;Disponível; 1,251,253 ;15,255;DESTIN BEACHApto. 1507
DESTIN BEACH;Apto. 1601;2S;130.32;Disponível; 2,495,571 ;19,15;DESTIN BEACHApto. 1601
DESTIN BEACH;Apto. 1603;Garden;82.11;Disponível; 1,396,687 ;17,01;DESTIN BEACHApto. 1603
DESTIN BEACH;Apto. 1607;2S;82.02;Disponível; 1,268,802 ;15,469;DESTIN BEACHApto. 1607
DESTIN BEACH;Apto. 1701;2S;130.32;Disponível; 2,523,454 ;19,364;DESTIN BEACHApto. 1701
DESTIN BEACH;Apto. 1702;2S;130.34;Disponível; 2,746,944 ;21,075;DESTIN BEACHApto. 1702
DESTIN BEACH;Apto. 1703;2S;82.11;Disponível; 1,414,255 ;17,224;DESTIN BEACHApto. 1703
DESTIN BEACH;Apto. 1704;Garden;84.84;Disponível; 1,591,974 ;18,764;DESTIN BEACHApto. 1704
DESTIN BEACH;Apto. 1705;Garden;80.97;Disponível; 1,269,884 ;15,683;DESTIN BEACHApto. 1705
DESTIN BEACH;Apto. 1706;2S;113.58;Disponível; 1,907,688 ;16,796;DESTIN BEACHApto. 1706
DESTIN BEACH;Apto. 1707;2S;82.02;Disponível; 1,286,351 ;15,683;DESTIN BEACHApto. 1707
DESTIN BEACH;Apto. 1801;2S;130.32;Disponível; 2,551,338 ;19,577;DESTIN BEACHApto. 1801
DESTIN BEACH;Apto. 1802;2S;130.34;Disponível; 2,774,831 ;21,289;DESTIN BEACHApto. 1802
DESTIN BEACH;Apto. 1803;2S;82.11;Disponível; 1,431,823 ;17,438;DESTIN BEACHApto. 1803
DESTIN BEACH;Apto. 1804;2S;84.84;Disponível; 1,610,127 ;18,978;DESTIN BEACHApto. 1804
DESTIN BEACH;Apto. 1805;2S;80.97;Disponível; 1,287,208 ;15,897;DESTIN BEACHApto. 1805
DESTIN BEACH;Apto. 1905;3S;80.97;Disponível; 1,304,533 ;16,111;DESTIN BEACHApto. 1905
DESTIN BEACH;Apto. 1906;2S;113.58;Disponível; 1,956,291 ;17,224;DESTIN BEACHApto. 1906
DESTIN BEACH;Apto. 1907;2S;82.02;Disponível; 1,321,449 ;16,111;DESTIN BEACHApto. 1907
DESTIN BEACH;Apto. 2001;2S;130.32;Disponível; 2,607,105 ;20,005;DESTIN BEACHApto. 2001
DESTIN BEACH;Apto. 2002;2S;130.34;Disponível; 2,830,607 ;21,717;DESTIN BEACHApto. 2002
DESTIN BEACH;Apto. 2003;3S;82.11;Disponível; 1,466,960 ;17,866;DESTIN BEACHApto. 2003
DESTIN BEACH;Apto. 2004;2S;84.84;Disponível; 1,646,432 ;19,406;DESTIN BEACHApto. 2004
DESTIN BEACH;Apto. 2005;2S;80.97;Disponível; 1,321,857 ;16,325;DESTIN BEACHApto. 2005
DESTIN BEACH;Apto. 2006;3S;113.58;Disponível; 1,980,593 ;17,438;DESTIN BEACHApto. 2006
DESTIN BEACH;Apto. 2007;2S;82.02;Disponível; 1,338,999 ;16,325;DESTIN BEACHApto. 2007
DESTIN BEACH;Apto. 2101;2S;130.32;Disponível; 2,634,988 ;20,219;DESTIN BEACHApto. 2101
DESTIN BEACH;Apto. 2102;2S;130.34;Disponível; 2,858,495 ;21,931;DESTIN BEACHApto. 2102
DESTIN BEACH;Apto. 2103;3S;82.11;Disponível; 1,484,529 ;18,08;DESTIN BEACHApto. 2103
DESTIN BEACH;Apto. 2104;2S;84.84;Disponível; 1,664,584 ;19,62;DESTIN BEACHApto. 2104
DESTIN BEACH;Apto. 2105;2S;80.97;Disponível; 1,339,181 ;16,539;DESTIN BEACHApto. 2105
DESTIN BEACH;Apto. 2106;2S;113.58;Disponível; 2,004,895 ;17,652;DESTIN BEACHApto. 2106
DESTIN BEACH;Apto. 2107;2S;82.02;Disponível; 1,356,548 ;16,539;DESTIN BEACHApto. 2107
DESTIN BEACH;Apto. 2301;2S;130.32;Disponível; 2,690,755 ;20,647;DESTIN BEACHApto. 2301
DESTIN BEACH;Apto. 2302;3S;130.34;Disponível; 2,914,270 ;22,359;DESTIN BEACHApto. 2302
DESTIN BEACH;Apto. 2303;2S;82.11;Disponível; 1,519,665 ;18,508;DESTIN BEACHApto. 2303
DESTIN BEACH;Apto. 2304;2S;84.84;Disponível; 1,700,889 ;20,048;DESTIN BEACHApto. 2304
DESTIN BEACH;Apto. 2305;3S;80.97;Disponível; 1,373,830 ;16,967;DESTIN BEACHApto. 2305
DESTIN BEACH;Apto. 2306;2S;113.58;Disponível; 2,053,498 ;18,08;DESTIN BEACHApto. 2306
DESTIN BEACH;Apto. 2307;2S;82.02;Disponível; 1,391,646 ;16,967;DESTIN BEACHApto. 2307
DESTIN BEACH;Apto. 2403;2S;82.11;Disponível; 1,537,234 ;18,722;DESTIN BEACHApto. 2403
DESTIN BEACH;Apto. 2405;3S;80.97;Disponível; 1,391,155 ;17,181;DESTIN BEACHApto. 2405
DESTIN BEACH;Apto. 2406;2S;113.58;Disponível; 2,065,649 ;18,187;DESTIN BEACHApto. 2406
DESTIN BEACH;Apto. 2407;3S;82.02;Disponível; 1,409,195 ;17,181;DESTIN BEACHApto. 2407
DESTIN BEACH;Apto. 2501;2S;130.32;Disponível; 2,788,347 ;21,396;DESTIN BEACHApto. 2501
DESTIN BEACH;Apto. 2502;2S;130.34;Disponível; 3,011,877 ;23,108;DESTIN BEACHApto. 2502
DESTIN BEACH;Apto. 2503;2S;82.11;Disponível; 1,581,155 ;19,257;DESTIN BEACHApto. 2503
DESTIN BEACH;Apto. 2504;2S;84.84;Disponível; 1,764,423 ;20,797;DESTIN BEACHApto. 2504
DESTIN BEACH;Apto. 2505;3S;80.97;Disponível; 1,434,466 ;17,716;DESTIN BEACHApto. 2505
DESTIN BEACH;Apto. 2506;2S;113.58;Disponível; 2,126,404 ;18,722;DESTIN BEACHApto. 2506
DESTIN BEACH;Apto. 2507;2S;82.02;Disponível; 1,453,068 ;17,716;DESTIN BEACHApto. 2507
DESTIN BEACH;Apto. 601;2S;144.64;Disponível; 2,321,055 ;16,047;DESTIN BEACHApto. 601
DESTIN BEACH;Apto. 602;2S;130.34;Disponível; 2,370,459 ;18,187;DESTIN BEACHApto. 602
DESTIN BEACH;Apto. 604;Sala;84.84;Disponível; 1,346,916 ;15,876;DESTIN BEACHApto. 604
DESTIN BEACH;Apto. 605;3S;80.97;Disponível; 1,131,288 ;13,972;DESTIN BEACHApto. 605
DESTIN BEACH;Apto. 606;2S;113.58;Disponível; 1,676,821 ;14,763;DESTIN BEACHApto. 606
DESTIN BEACH;Apto. 607;3S;87.53;Disponível; 1,194,850 ;13,651;DESTIN BEACHApto. 607
DESTIN BEACH;Apto. 701;2S;130.32;Disponível; 2,188,853 ;16,796;DESTIN BEACHApto. 701
DESTIN BEACH;Apto. 703;2S;82.11;Disponível; 1,273,708 ;15,512;DESTIN BEACHApto. 703
DESTIN BEACH;Apto. 704;2S;84.84;Disponível; 1,374,144 ;16,197;DESTIN BEACHApto. 704
DESTIN BEACH;Apto. 705;2S;80.97;Disponível; 1,157,275 ;14,293;DESTIN BEACHApto. 705
DESTIN BEACH;Apto. 706;3S;113.58;Disponível; 1,713,274 ;15,084;DESTIN BEACHApto. 706
DESTIN BEACH;Apto. 707;2S;82.02;Disponível; 1,145,958 ;13,972;DESTIN BEACHApto. 707
DESTIN BEACH;Apto. 801;3S;130.32;Disponível; 2,202,794 ;16,903;DESTIN BEACHApto. 801
DESTIN BEACH;Apto. 802;2S;130.34;Disponível; 2,426,234 ;18,615;DESTIN BEACHApto. 802
DESTIN BEACH;Apto. 803;2S;82.11;Disponível; 1,282,492 ;15,619;DESTIN BEACHApto. 803
DESTIN BEACH;Apto. 804;2S;84.84;Disponível; 1,383,221 ;16,304;DESTIN BEACHApto. 804
DESTIN BEACH;Apto. 806;2S;113.58;Disponível; 1,725,425 ;15,191;DESTIN BEACHApto. 806
DESTIN BEACH;Apto. 807;3S;82.02;Disponível; 1,154,733 ;14,079;DESTIN BEACHApto. 807
DESTIN BEACH;Apto. 903;3S;82.11;Disponível; 1,291,276 ;15,726;DESTIN BEACHApto. 903
DESTIN BEACH;Apto. 905;3S;80.97;Disponível; 1,174,599 ;14,507;DESTIN BEACHApto. 905
DESTIN BEACH;Apto. 906;Sala;113.58;Disponível; 1,737,576 ;15,298;DESTIN BEACHApto. 906
DESTIN BEACH;Apto. 907;Sala;82.02;Disponível; 1,163,507 ;14,186;DESTIN BEACHApto. 907
DESTIN BEACH;Box 141;3S;6.69;Disponível;40,38;6,036;DESTIN BEACHBox 141
DESTIN BEACH;Box 148;3S;4.73;Disponível;40,38;8,537;DESTIN BEACHBox 148
DESTIN BEACH;Vaga de Garagem 03;3S;14.29;Disponível;131,234;9,184;DESTIN BEACHVaga de Garagem 03
DESTIN BEACH;Vaga de Garagem 04;2S;17.88;Disponível;141,328;7,904;DESTIN BEACHVaga de Garagem 04
DESTIN BEACH;Vaga de Garagem 107;3S;29.97;Disponível;171,613;5,726;DESTIN BEACHVaga de Garagem 107
DESTIN BEACH;Vaga de Garagem 145 + Box 149;3S;18.45;Disponível;161,518;8,754;DESTIN BEACHVaga de Garagem 145 + Box 149
DESTIN BEACH;Vaga de Garagem 40;3S;12.75;Disponível;141,328;11,085;DESTIN BEACHVaga de Garagem 40
DESTIN BEACH;Vaga de Garagem 42;2S;13.64;Disponível;151,423;11,101;DESTIN BEACHVaga de Garagem 42
DESTIN BEACH;Vaga de Garagem 43;2S;13.64;Disponível;151,423;11,101;DESTIN BEACHVaga de Garagem 43
DESTIN BEACH;Vaga de Garagem 47;2S;20.54;Disponível;161,518;7,864;DESTIN BEACHVaga de Garagem 47
DESTIN BEACH;Vaga de Garagem 53;3S;14.73;Disponível;131,234;8,909;DESTIN BEACHVaga de Garagem 53
DESTIN BEACH;Vaga de Garagem 73;3S;29.97;Disponível;171,613;5,726;DESTIN BEACHVaga de Garagem 73
DESTIN BEACH;Vaga de Garagem 81;3S;16.13;Disponível;141,328;8,762;DESTIN BEACHVaga de Garagem 81
DESTIN BEACH;Vaga de Garagem 87;3S;14.73;Disponível;131,234;8,909;DESTIN BEACHVaga de Garagem 87
DESTIN BEACH;Sala Com. 01;3S;64.57;Disponível; 1,213,932 ;18,8;DESTIN BEACHSala Com. 01
DESTIN BEACH;Sala Com. 02;3S;53.56;Disponível; 1,113,242 ;20,785;DESTIN BEACHSala Com. 02
